Cross-Dimensional Duel,Trap
Number 17: Leviathan Dragon,Monster
Wattmole,Monster
Galaxy-Eyes Full Armor Photon Dragon,Monster
Altergeist Primebanshee,Monster
Majespecter Tempest,Trap
Solitaire Magician,Monster
Blue Flame Swordsman,Monster
Crystron Prasiortle,Monster
Ancient Crimson Ape,Monster
Elemental HERO Wildheart,Monster
Vulcan Dragni the Cubic King,Monster
Emblem of the Awakening,Spell
Dark Magician,Monster
Abyssal Kingshark,Monster
Super Polymerization,Spell
Double Spell,Spell
Odd-Eyes Persona Dragon,Monster
Needlebug Nest,Trap
Solemn Judgment,Trap
Burning Algae,Monster
Blue Rose Dragon,Monster
Wing Egg Elf,Monster
Ray of Hope,Trap
Lyrilusc - Recital Starling,Monster
Tribute Doll,Spell
Cyber Eltanin,Monster
SPYRAL GEAR - Big Red,Spell
Mirror Ladybug,Monster
Worm Falco,Monster
Lady Ninja Yae,Monster
Raidraptor Replica,Trap
Spell Gear,Spell
Wild Nature's Release,Spell
Spirit of the Six Samurai,Monster
Arcana Force 0 - The Fool,Monster
Tindangle Delaunay,Trap
Backlinker,Monster
Doom Dozer,Monster
Number 50: Blackship of Corn,Monster
Red-Eyes Fang with Chain,Trap
B.E.S. Tetran,Monster
Heraldry Change,Trap
Black Luster Soldier - Sacred Soldier,Monster
Gemini Spark,Spell
Blackwing - Damascus the Polar Night,Monster
The Creator Incarnate,Monster
Guardian Eatos,Monster
Kabazauls,Monster
Paralyzing Potion,Spell
Forced Ceasefire,Trap
^Prometheus, King of the Shadows^,Monster
Five Brothers Explosion,Trap
^Zefraniu, Secret of the Yang Zing^,Monster
Dimension Slice,Trap
Evolzar Laggia,Monster
Tamtam the Melodious Diva,Monster
Sword Arm of Dragon,Monster
Frightfur Bear,Monster
^Buster Blader, the Destruction Swordmaster^,Monster
The Phantom Knights of Cloven Helm,Monster
Bitelon,Monster
Alien Mother,Monster
Harpie's Pet Dragon,Monster
Alien Brain,Trap
Shreddder,Monster
Cyber Gymnast,Monster
CXyz Comics Hero Legend Arthur,Monster
Ancient Gear Reborn,Trap
Inzektor Hornet,Monster
Aqua Jet,Spell
Mind Drain,Trap
Code Talker,Monster
Number 40: Gimmick Puppet of Strings,Monster
Crystron Ametrix,Monster
Magical Plant Mandragola,Monster
Mythical Beast Garuda,Monster
Performage Stilts Launcher,Monster
Unwavering Bond,Trap
Mermail Abyssmegalo,Monster
Foucault's Cannon,Monster
Strong Wind Dragon,Monster
Performapal Flip Hippo,Monster
Chaos Trap Hole,Trap
Dual Assembwurm,Monster
X-Saber Airbellum,Monster
Rainbow Neos,Monster
Dragunity Knight - Barcha,Monster
Flower Cardian Paulownia,Monster
Z-Metal Tank,Monster
Wall of Disruption,Trap
Flamvell Poun,Monster
Gouki Re-Match,Spell
Desertapir,Monster
Gagaga Cowboy,Monster
Axe of Despair,Spell
The Spell Absorbing Life,Trap
Three-Legged Zombies,Monster
Preparation of Rites,Spell
Battle Tuned,Spell
Doma The Angel of Silence,Monster
Ritual Beast Ambush,Trap
Mask of Dispel,Spell
Silver's Cry,Spell
Scrap Orthros,Monster
Scrap Rage,Trap
Crashbug Road,Spell
Amarylease,Monster
^Raiden, Hand of the Lightsworn^,Monster
Vylon Delta,Monster
Pot of Dichotomy,Spell
Fusion Guard,Trap
Saber Shark,Monster
Kozmo Lightsword,Spell
Card of Demise,Spell
Ghostrick Museum,Spell
Crane Crane,Monster
Ghostrick Warwolf,Monster
Cyber Jar,Monster
Artifact Mjollnir,Monster
Armageddon Knight,Monster
Gravi-Crush Dragon,Monster
Desert Twister,Monster
Synchro Fusionist,Monster
Blackland Fire Dragon,Monster
Bokoichi the Freightening Car,Monster
Invoked Cocytus,Monster
Violet Crystal,Spell
Queen Angel of Roses,Monster
Induced Explosion,Trap
Scrap Sheen,Spell
Insect Queen,Monster
Neo-Spacian Air Hummingbird,Monster
Gishki Reliever,Monster
Fortune Lady Light,Monster
Testament of the Arcane Lords,Monster
Bujin Hirume,Monster
Mausoleum of White,Spell
A-Team: Trap Disposal Unit,Monster
Number 20: Giga-Brilliant,Monster
Evolsaur Diplo,Monster
Worm Zero,Monster
Power Tool Dragon,Monster
Reese the Ice Mistress,Monster
Prediction Princess Arrowsylph,Monster
Great White,Monster
Subterror Fiendess,Monster
Cynet Backdoor,Spell
Little Fairy,Monster
^Master Peace, the True Dracoslayer^,Monster
Predaplant Banksiogre,Monster
Revival Rose,Monster
Bitrooper,Monster
Jam Breeding Machine,Spell
Gravity Collapse,Trap
Spirit Ryu,Monster
Royal Keeper,Monster
Infernity Destroyer,Monster
Heroic Champion - Kusanagi,Monster
Frightfur Reborn,Spell
Dododo Buster,Monster
Sword Breaker,Monster
Hyper Synchron,Monster
Eidos the Underworld Squire,Monster
Meteor of Destruction,Spell
Dungeon Worm,Monster
Purge Ray,Trap
Prior of the Ice Barrier,Monster
Artifact Caduceus,Monster
Lizard Soldier,Monster
Laser Qlip,Spell
Inferno Fire Blast,Spell
Super War-Lion (Normal),Monster
Numen erat Testudo,Monster
Synchro Strike,Trap
Psychic Blade,Spell
Canon the Melodious Diva,Monster
The Gross Ghost of Fled Dreams,Monster
Pre-Preparation of Rites,Spell
The Prime Monarch,Trap
Cloudian - Cirrostratus,Monster
^Diabolos, King of the Abyss^,Monster
Superheavy Samurai Soulpeacemaker,Monster
Mythical Bestiary,Spell
Power Angel Valkyria,Monster
Unshaven Angler,Monster
Majespecter Supercell,Trap
Elemental HERO Burstinatrix,Monster
Coral Dragon,Monster
Over Capacity,Trap
^Green Baboon, Defender of the Forest^,Monster
Star Boy,Monster
Enervating Mist,Trap
Shogi Lance,Monster
Atomic Scrap Dragon,Monster
Mixeroid,Monster
Quickdraw Synchron,Monster
The Weather Snowy Canvas,Spell
Lyna the Light Charmer,Monster
Gishki Marker,Monster
Ghostrick Doll,Monster
Mystical Sand,Monster
Tongyo,Monster
Raidraptor - Booster Strix,Monster
Bone Temple Block,Trap
Amazon of the Seas,Monster
Reverse Buster,Monster
Goblin of Greed,Monster
Hero Signal,Trap
Alligator's Sword,Monster
Shadow Delver,Monster
Performapal Bowhopper,Monster
Heraldic Beast Basilisk,Monster
Raging Mad Plants,Spell
Dai-sojo of the Ice Barrier,Monster
Mind Trust,Spell
Field-Commander Rahz,Monster
Cursed Armaments,Spell
Wisdom-Eye Magician,Monster
Atlantean Dragoons,Monster
Sylvan Sagequoia,Monster
Blackwing - Jin the Rain Shadow,Monster
Cybernetic Magician,Monster
Sky Dragoons of Draconia,Monster
Windwitch - Ice Bell,Monster
Solar Ray,Trap
Forbidden Apocrypha,Trap
Shield Wing,Monster
Blue Thunder T-45,Monster
Attack and Receive,Trap
Spell Striker,Monster
Gishki Vision,Monster
Inzektor Ladybug,Monster
Thunderclap Skywolf,Monster
Ice Master,Monster
Bujingi Fox,Monster
Fiend's Hand,Monster
Two-Man Cell Battle,Spell
Spyder Spider,Monster
Spellbreaker of the Ice Barrier,Monster
Harvest Angel of Wisdom,Monster
Card of Sacrifice,Trap
Pyrotech Mech - Shiryu,Monster
SPYRAL Double Helix,Monster
Swords at Dawn,Spell
Archfiend's Roar,Trap
Burden of the Mighty,Spell
Iron Core Specimen Lab,Spell
Abyss Actor - Extras,Monster
Acid Rain,Spell
Brotherhood of the Fire Fist - Rhino,Monster
Abyss Actor - Superstar,Monster
Storm Caller,Monster
Hannibal Necromancer,Monster
Rise to Full Height,Trap
The Illusory Gentleman,Monster
Tindangle Hound,Monster
The Grave of Enkindling,Trap
Harpie Girl,Monster
Seal of Wickedness,Trap
Ghostrick Skeleton,Monster
Infernity Barrier,Trap
Heraldic Beast Eale,Monster
Dissolverock,Monster
Performapal Gongato,Monster
Karakuri Barrel mdl 96 "Shinkuro",Monster
Feast of the Wild LV5,Spell
B.E.S. Big Core,Monster
Tsukumo Slash,Spell
Jack's Knight,Monster
Sacred Crane,Monster
Yosenju Shinchu R,Monster
Triamid Kingolem,Spell
Royal Swamp Eel,Monster
Dragunity Aklys,Monster
Skelengel,Monster
Dragon's Bind,Trap
Stargazer Magician,Monster
ZW - Unicorn Spear,Monster
Stellarnova Wave,Trap
Necrovalley,Spell
Introduction to Gallantry,Trap
Accellight,Spell
^Sophia, Goddess of Rebirth^,Monster
Geargiarmor,Monster
Performapal Teeter Totter Hopper,Monster
Michizure,Trap
Ancient One of the Deep Forest,Monster
Synchar,Monster
Elephun,Monster
Vylon Hept,Monster
Dark Mimic LV3,Monster
Yubel - The Ultimate Nightmare,Monster
Toon Gemini Elf,Monster
Prediction Princess Coinorma,Monster
Mermail Abyssnerei,Monster
Madolche Cruffssant,Monster
Vylon Tetra,Monster
Lunalight Leo Dancer,Monster
Orbital 7,Monster
Psychokinesis,Spell
Tuned Magician,Monster
Dimensional Barrier,Trap
D - Counter,Trap
Victory Dragon,Monster
Garnecia Elefantis,Monster
Worm Tentacles,Monster
Silent Strider,Monster
Iron Core Luster,Trap
Alligator's Sword Dragon,Monster
Vanity's Call,Trap
Madolche Tea Break,Trap
Chakra,Monster
Kozmo Soartroopers,Monster
Tripod Fish,Monster
Shine Palace,Spell
Time Escaper,Monster
Elemental HERO Core,Monster
Lonefire Blossom,Monster
Emes the Infinity,Monster
Wandering Mummy,Monster
Kickfire,Trap
Blast with Chain,Trap
Red Warg,Monster
Night Lizard,Monster
Blackwing - Sirocco the Dawn,Monster
Don Turtle,Monster
Flower Cardian Zebra Grass with Moon,Monster
Aqua Chorus,Trap
Borreload Dragon,Monster
Power Giant,Monster
Divine Knight Ishzark,Monster
True King of All Calamities,Monster
Offerings to the Doomed,Spell
Shard of Greed,Spell
Number C39: Utopia Ray,Monster
Firewall,Trap
Wind-Up Arsenal Zenmaioh,Monster
Fortissimo,Spell
Gauntlet Launcher,Monster
Doriado's Blessing,Spell
Raise Body Heat,Spell
Darkblaze Dragon,Monster
Double Evolution Pill,Spell
Dark Hunter,Monster
Enchanting Mermaid,Monster
Magnetic Field,Spell
Machine Angel Absolute Ritual,Spell
Chrysalis Dolphin,Monster
Damage Condenser,Trap
Pendulum Paradox,Spell
Ancient Leaf,Spell
^Dante, Traveler of the Burning Abyss^,Monster
Justice of Prophecy,Monster
Life Stream Dragon,Monster
D.D.M. - Different Dimension Master,Monster
Keldo,Monster
Cosmic Compass,Monster
Sabersaurus,Monster
Trading Places,Spell
Paladin of Dark Dragon,Monster
^Archfiend Emperor, the First Lord of Horror^,Monster
Sirenorca,Monster
Archfiend Empress,Monster
Nightmare Wheel,Trap
^Lector Pendulum, the Dracoverlord^,Monster
Edge Imp Frightfuloid,Monster
Elementsaber Nalu,Monster
Elemental HERO Darkbright,Monster
Mage Power,Spell
Dark Valkyria,Monster
^Luster Pendulum, the Dracoslayer^,Monster
Yosenju Magat,Monster
Fairy of the Fountain,Monster
Elemental HERO Electrum,Monster
Kozmo Goodwitch,Monster
Interrupt Resistor,Monster
Barrel Dragon,Monster
Brotherhood of the Fire Fist - Snake,Monster
Dragunity Divine Lance,Spell
Destiny HERO - Dreamer,Monster
Mecha Phantom Beast Stealthray,Monster
Nitwit Outwit,Trap
Tellarknight Genesis,Spell
Dark Scheme,Trap
Golden Homunculus,Monster
Sanwitch,Monster
Illusionist Faceless Magician,Monster
Extra Net,Spell
Rank-Down-Magic Numeron Fall,Spell
Gaia The Fierce Knight,Monster
Pendulum Machine,Monster
Astral Barrier,Trap
Extra Buck,Trap
Flame Ruler,Monster
Neo Flamvell Garuda,Monster
Dinomist Rush,Trap
Stygian Street Patrol,Monster
Advance Force,Spell
Takriminos,Monster
Dark World Brainwashing,Trap
Number F0: Utopic Future,Monster
Armor Break,Trap
Seed of Flame,Monster
Crystal Pair,Trap
Iron Knight of Revolution,Monster
United We Stand,Spell
Guerilla Kite,Monster
Genex Turbine,Monster
Oracle of the Herald,Spell
Triamid Sphinx,Monster
Checkmate,Spell
Coffin Seller,Trap
Rescue Rabbit,Monster
The Melting Red Shadow,Monster
Minefield Eruption,Trap
Destiny HERO - Captain Tenacious,Monster
Subterror Behemoth Phospheroglacier,Monster
Dragonecro Nethersoul Dragon,Monster
Constellar Twinkle,Spell
Red Medicine,Spell
Puppet Plant,Monster
Ritual Beast Steeds,Trap
Red-Eyes Flare Metal Dragon,Monster
Kaiser Colosseum,Spell
Dark Cat with White Tail,Monster
Gem-Knight Phantom Quartz,Monster
Galaxy Dragon,Monster
Subterror Behemoth Umastryx,Monster
Number C32: Shark Drake Veiss,Monster
Dark General Freed,Monster
Insect Knight,Monster
Abyss Actor - Leading Lady,Monster
Satellarknight Betelgeuse,Monster
One for One,Spell
After the Struggle,Spell
Karakuri Cash Cache,Spell
^Jain, Twilightsworn General^,Monster
Gladiator Beast Lanista,Monster
Lamb Token,Monster
Deskbot 005,Monster
Dragon Zombie,Monster
Dark Scorpion - Gorg the Strong,Monster
Fool of Prophecy,Monster
Cyber Blader,Monster
Chaos King Archfiend,Monster
Dice Armadillo,Monster
Transmodify,Spell
Odd-Eyes Arc Pendulum Dragon,Monster
Gishki Beast,Monster
Dark Designator,Spell
Power of Kaishin,Spell
Lost Blue Breaker,Monster
Mad Reloader,Monster
Mistaken Arrest,Spell
Nobleman-Eater Bug,Monster
Red Dragon Ninja,Monster
UFO Turtle,Monster
Packet Link,Trap
Hi-Speedroid Puzzle,Monster
Eagle Eye,Monster
Cocoon Veil,Trap
Wind-Up Dog,Monster
Cloudian - Storm Dragon,Monster
Elemental HERO Great Tornado,Monster
Speedroid Passinglider,Monster
Water Hazard,Spell
Destiny Mirage,Trap
Tribute Burial,Spell
Xyz Territory,Spell
Kozaky,Monster
Shooting Star,Trap
Cocoon of Ultra Evolution,Spell
Flamvell Archer,Monster
Familiar-Possessed - Aussa,Monster
Infinite Dismissal,Trap
Extra Veiler,Monster
Queen Dragun Djinn,Monster
Kozmojo,Trap
Wattcube,Spell
Cyber Dragon Zwei,Monster
Flame Swordsman,Monster
Majespecter Gust,Trap
Legendary Jujitsu Master,Monster
Apoqliphort Skybase,Monster
The Winged Dragon of Ra (original),Monster
Sonata the Melodious Diva,Monster
^Goka, the Pyre of Malice^,Monster
Lord of the Lamp,Monster
Familiar-Possessed - Lyna,Monster
Naturia Strawberry,Monster
Alien Ammonite,Monster
Bombardment Beetle,Monster
Spellbook of Knowledge,Spell
Waterfall of Dragon Souls,Trap
Gale Lizard,Monster
Shadow Toon,Spell
Spell Wall,Spell
Tricky Spell 4,Spell
Majespecter Storm,Spell
March Towards Ragnarok,Spell
Gouki Jet Ogre,Monster
Pulse Mines,Trap
Winged Sage Falcos,Monster
Celestia,Spell
Zombie Warrior,Monster
Naturia Ladybug,Monster
Spirit of the Harp,Monster
Tribe-Infecting Virus,Monster
The Phantom Knights of Silent Boots,Monster
Mabarrel,Monster
Solemn Wishes,Trap
Ancient Gear Fortress,Spell
Rainbow Dragon,Monster
D/D/D Flame High King Executive Genghis,Monster
Gradius' Option,Monster
Gust,Trap
Spiritual Forest,Spell
Synchro Call,Trap
Meklord Army of Skiel,Monster
Thestalos the Mega Monarch,Monster
Morphtronic Datatron,Monster
Hieratic Dragon of Sutekh,Monster
Final Countdown,Spell
Survival Instinct,Trap
Quick Launch,Spell
Aromaseraphy Rosemary,Monster
Yata-Garasu,Monster
Rebellion,Spell
Ritual Beast Tamer Wen,Monster
Retort,Trap
Chain Disappearance,Trap
Misfortune,Spell
U.A. Turnover Tactics,Spell
Number C92: Heart-eartH Chaos Dragon,Monster
Frightfur Sanctuary,Spell
Heavy Metal Raiders,Spell
The Eye of Truth,Trap
Fuhma Shuriken,Spell
Inzektor Gauntlet,Trap
Magical Musket - Dancing Needle,Trap
Volcanic Eruption,Trap
Supersonic Skull Flame,Monster
Chain Dog,Monster
Vylon Disigma,Monster
Constellar Meteor,Trap
Ebon Illusion Magician,Monster
Spiritual Whisper,Monster
Yomi Ship,Monster
Great Maju Garzett,Monster
Archlord Zerato,Monster
Six Style - Dual Wield,Trap
Elephant Statue of Blessing,Monster
Swordsman of Landstar,Monster
Frightfur Sheep,Monster
Crystal Promise,Spell
Superheavy Samurai Transporter,Monster
Stoic Challenge,Spell
Blackwing - Kogarashi the Wanderer,Monster
Anteatereatingant,Monster
Flower Cardian Clover with Boar,Monster
Spirit Burner,Spell
Sharkraken,Monster
Void Purification,Trap
Manju of the Ten Thousand Hands,Monster
Nimble Sunfish,Monster
Performapal Revival,Trap
Dark Rabbit,Monster
Meteor Flare,Trap
Gravekeeper's Recruiter,Monster
Destiny HERO - Malicious,Monster
Cloudian - Smoke Ball,Monster
Corrupted Keys,Trap
Royal Knight,Monster
Full Force Virus,Trap
Malefic Red-Eyes B. Dragon,Monster
Shadowknight Archfiend,Monster
Judgment of Anubis,Trap
Noble Knight Brothers,Monster
BIG Win!?,Trap
Destiny HERO - Doom Lord,Monster
Bubble Barrier,Spell
Starliege Lord Galaxion,Monster
Happy Lover,Monster
Dark Rebellion Xyz Dragon,Monster
Genex Ally Remote,Monster
Darklord Asmodeus,Monster
Laval Judgment Lord,Monster
Vylon Matter,Spell
Unexpected Dai,Spell
Temple of Skulls,Monster
Stygian Security,Monster
Vylon Tesseract,Monster
Gate Deeg,Monster
Core Transport Unit,Spell
Reaper on the Nightmare,Monster
Gravelstorm,Trap
Giant Mech-Soldier,Monster
Speedroid Rubberband Plane,Monster
Woodland Sprite,Monster
Six Strike - Triple Impact,Spell
Goblin Black Ops,Monster
Shield Crush,Spell
^Ignister Prominence, the Blasting Dracoslayer^,Monster
Dragon Knight of Creation,Monster
Ojama Duo,Trap
Ms. Judge,Monster
Stardust Re-Spark,Trap
Dice Roll Battle,Trap
Artifact Labrys,Monster
Karakuri Anatomy,Spell
Luna Light Perfume,Spell
Hyozanryu,Monster
Gladiator Beast Samnite,Monster
Zoodiac Bunnyblast,Monster
Silent Swordsman LV7,Monster
^Lemuria, the Forgotten City^,Spell
Golgoil,Monster
Dark Master - Zorc,Monster
Wattjustment,Spell
Little-Winguard,Monster
Gottoms' Second Call,Spell
Mispolymerization,Trap
House of Adhesive Tape,Trap
Germ Infection,Spell
Reborn Tengu,Monster
The Grand Jupiter,Monster
Temtempo the Percussion Djinn,Monster
Ancient Gear Catapult,Spell
Garma Sword Oath,Spell
Barrel Rock,Monster
Genex Neutron,Monster
Speedroid Menko,Monster
Spirit Message "I",Spell
Spiral Serpent,Monster
Harpie Queen,Monster
Pyramid Turtle,Monster
Performapal Bubblebowwow,Monster
Ninja Grandmaster Sasuke,Monster
Naturia Butterfly,Monster
Ancient Gear Token,Monster
Odd-Eyes Advent,Spell
Phantasm Spiral Power,Trap
^Alpacaribou, Mystical Beast of the Forest^,Monster
Forbidden Arts of the Gishki,Spell
Domino Effect,Spell
The Wicked Dreadroot,Monster
Gemini Counter,Trap
Superheavy Samurai Fist,Monster
D/D Proud Ogre,Monster
Ojama Black,Monster
Spell Power Grasp,Spell
Divine Dragon Lord Felgrand,Monster
Blade Knight,Monster
Ancient Gear Gadjiltron Dragon,Monster
Mechanical Hound,Monster
Surface,Spell
Lunalight Tiger,Monster
Cockroach Knight,Monster
Magic Triangle of the Ice Barrier,Spell
D/D/D Marksman King Tell,Monster
Void Feast,Trap
Gagaga Mancer,Monster
Panzer Dragon,Monster
^Iris, the Earth Mother^,Monster
Crawling Dragon #2,Monster
^Pulao, Wind of the Yang Zing^,Monster
XX-Saber Boggart Knight,Monster
^Kamui, Hope of Gusto^,Monster
Evilswarm Thanatos,Monster
Electric Virus,Monster
Shark Fortress,Monster
Red-Headed Oni,Monster
Mermaid Knight,Monster
Morphtronic Rusty Engine,Spell
Destiny HERO - Drilldark,Monster
Fenrir the Nordic Wolf,Monster
Reptilianne Medusa,Monster
Prideful Roar,Trap
The Despair Uranus,Monster
Empress Judge,Monster
Gillagillancer,Monster
Shaddoll Squamata,Monster
General Grunard of the Ice Barrier,Monster
Invitation to a Dark Sleep,Monster
Legendary Knight Critias,Monster
Pumpking the King of Ghosts,Monster
Vendread Battlelord,Monster
Light Laser,Spell
Dark Scorpion - Chick the Yellow,Monster
Fire Princess,Monster
Magical Arm Shield,Trap
Windwitch - Glass Bell,Monster
Blackwing - Etesian of Two Swords,Monster
Gladiator Lash,Trap
Armor Exe,Monster
Goblin King,Monster
Super Soldier Soul,Monster
Abyss Script - Fantasy Magic,Spell
^Ventdra, the Empowered Warrior^,Monster
Malice Doll of Demise,Monster
Buster Blaster,Monster
Fireyarou,Monster
Card Ejector,Monster
Shadow Spell,Trap
^Rose, Warrior of Revenge^,Monster
Shining Abyss,Monster
Brain Control,Spell
Goyo Defender,Monster
Mystic Swordsman LV2,Monster
Psychic Overload,Trap
Burning Land,Spell
White Aura Dolphin,Monster
Deepsea Macrotrema,Monster
Battlin' Boxer Glassjaw,Monster
Cloudian - Sheep Cloud,Monster
Sea King Dragon,Monster
Starliege Paladynamo,Monster
Timeater,Monster
Fullmetalfoes Fusion,Spell
Phantom Beast Rock-Lizard,Monster
Follow Wind,Spell
Zoodiac Ramram,Monster
Cyber Angel Idaten,Monster
Escher the Frost Vassal,Monster
Dynatherium,Monster
^Artorigus, King of the Noble Knights^,Monster
Ancient Jar,Monster
Number C15: Gimmick Puppet Giant Hunter,Monster
The True Name,Spell
Constellar Algiedi,Monster
Waterdragon Fairy,Monster
Gladiator Beast Heraklinos,Monster
Protector of the Throne,Monster
Triple Star Trion,Monster
Foolish Burial,Spell
Shiny Black "C",Monster
Shinobird Crane,Monster
Powercode Talker,Monster
Castle Walls,Trap
Evilswarm Salamandra,Monster
Number C65: King Overfiend,Monster
Corroding Shark,Monster
Twilight Cloth,Trap
Arsenal Robber,Trap
Counterforce,Trap
Wavering Eyes,Spell
Volcanic Counter,Monster
Fairy King Truesdale,Monster
Crystron Rion,Monster
Trickstar Narkissus,Monster
Meteo the Matchless,Monster
Djinn Cursenchanter of Rituals,Monster
Boot Staggered,Monster
Sectarian of Secrets,Monster
Super Solar Nutrient,Spell
System Down,Spell
Trigon,Monster
Disciple of the Forbidden Spell,Monster
Number 87: Queen of the Night,Monster
White Duston,Monster
Cannonball Spear Shellfish,Monster
Morphtronic Staplen,Monster
Infernity Necromancer,Monster
Super-Ancient Dinobeast,Monster
Mon Larvas,Monster
Crystron Entry,Trap
Spiritual Beast Apelio,Monster
Esper Girl,Monster
Cloudian Squall,Spell
Number 32: Shark Drake,Monster
Constellar Siat,Monster
Ojama Red,Monster
Vola-Chemicritter Methydraco,Monster
Tomohiro the Mountain Warrior,Monster
Formation Union,Trap
Damage Vaccine Ω MAX,Trap
Mental Seeker,Monster
Metalfoes Crimsonite,Monster
Gogogo Golem - Golden Form,Monster
Vampire's Curse,Monster
Cybernetic Fusion Support,Spell
Infernoid Attondel,Monster
Red Resonator,Monster
Cards of Consonance,Spell
Destiny HERO - Departed,Monster
Ultimate Insect LV1,Monster
Cyber Ouroboros,Monster
Performapal Radish Horse,Monster
Gagaga Sister,Monster
Ruffian Railcar,Monster
Cyber Tutubon,Monster
Self-Mummification,Spell
Big Koala,Monster
Kaiser Dragon,Monster
Javelin Beetle,Monster
Homunculus the Alchemic Being,Monster
R-Genex Accelerator,Monster
Andro Sphinx,Monster
Black Dragon Collapserpent,Monster
Firewing Pegasus,Monster
Time Pendulumgraph,Trap
Limit Reverse,Trap
Metaphys Executor,Monster
Jade Knight,Monster
Counselor Lily,Monster
True Draco Heritage,Spell
Final Psychic Ogre,Monster
Superheavy Samurai Battleball,Monster
Toon Briefcase,Trap
Neo Flamvell Hedgehog,Monster
Abyss Actor - Sassy Rookie,Monster
Dragon Piper,Monster
Protector of the Sanctuary,Monster
Goddess Bow,Monster
Sparks,Spell
Pendulum Storm,Spell
Oath of Companionship,Trap
Numeral Hunter,Monster
Summon Reactor・SK,Monster
^Malacoda, Netherlord of the Burning Abyss^,Monster
Symphonic Warrior Piaano,Monster
Toon Ancient Gear Golem,Monster
White Magical Hat,Monster
The Phantom Knights of Ancient Cloak,Monster
Dunames Dark Witch,Monster
Cyber Phoenix,Monster
Fluffal Sheep,Monster
Trickstar Delfiendium,Monster
Into the Void,Spell
Hyper-Ancient Shark Megalodon,Monster
Armed Dragon LV10,Monster
Forgotten Temple of the Deep,Trap
Satellarknight Vega,Monster
Zubaba Knight,Monster
Maniacal Servant,Monster
Nekroz of Sophia,Monster
Quantum Cat,Trap
Mask Change II,Spell
Reptilianne Gorgon,Monster
Ryu-Kishin Clown,Monster
Serpent Suppression,Trap
Lancephorhynchus,Monster
Ally of Justice Cosmic Gateway,Monster
Throwstone Unit,Monster
Sphere Kuriboh,Monster
Red Gadget,Monster
Des Croaking,Spell
Sphinx Teleia,Monster
Crystron Sulfefnir,Monster
Number C96: Dark Storm,Monster
Kagemusha of the Blue Flame,Monster
Clear Wing Fast Dragon,Monster
Hane-Hane,Monster
U.A. Mighty Slugger,Monster
Stardust Warrior,Monster
Max Warrior,Monster
Malefic Blue-Eyes White Dragon,Monster
^Celestial Wolf Lord, Blue Sirius^,Monster
Genex Searcher,Monster
Black Metal Dragon,Monster
Rescue Hamster,Monster
Nettles,Monster
Performapal Rain Goat,Monster
Gozen Match,Trap
Haniwa,Monster
Harpie Lady 3,Monster
Blazing Inpachi,Monster
Command Performance,Trap
Battleguard Howling,Trap
Cross Attack,Spell
Krystal Dragon,Monster
Psychic Sword,Spell
Blackwing - Abrolhos the Megaquake,Monster
Face-Off,Trap
A Feint Plan,Trap
Thousand Needles,Monster
Man-Eating Plant,Monster
Assault Revival,Spell
Number 45: Crumble Logos the Prophet of Demolition,Monster
Vile Germs,Spell
Hazy Glory,Trap
Terraforming,Spell
Cyverse Gadget,Monster
Majesty's Fiend,Monster
Tutan Mask,Trap
Charm of Shabti,Monster
Threatening Roar,Trap
Ganbara Lancer,Monster
Electromagnetic Shield,Spell
Different Dimension Dragon,Monster
Opticlops,Monster
Monster Egg,Monster
Barrier Resonator,Monster
Gilford the Legend,Monster
T.G. Blade Blaster,Monster
Slot Machine,Monster
Holding Legs,Monster
Short Circuit,Spell
Book of Taiyou,Spell
Zubaba Buster,Monster
Magical Star Illusion,Spell
Elementsaber Molehu,Monster
Destiny HERO - Dreadmaster,Monster
D Cubed,Monster
Stardust Assault Warrior,Monster
Gazer Shark,Monster
Satellarknight Capella,Monster
Millennium Golem,Monster
Qliphort Cephalopod,Monster
Jigen Bakudan,Monster
Dark Smog,Trap
Tremendous Fire,Spell
Great Sorcerer of the Nekroz,Monster
Metalfoes Goldriver,Monster
Elemental HERO Lady Heat,Monster
Number 15: Gimmick Puppet Giant Grinder,Monster
Brainwashing Beam,Trap
The End of Anubis,Monster
Sorcerer of the Doomed,Monster
Alien Psychic,Monster
Predaplant Cordyceps,Monster
Valkyrion the Magna Warrior,Monster
The Door of Destiny,Trap
Kuraz the Light Monarch,Monster
Astrograph Sorcerer,Monster
Tactical Espionage Expert,Monster
Number 29: Mannequin Cat,Monster
Gravekeeper's Servant,Spell
Destiny HERO - Fear Monger,Monster
Chronomaly Mayan Machine,Monster
Poison Mummy,Monster
Evil HERO Dark Gaia,Monster
Prediction Ritual,Spell
Yaiba Robo,Monster
Metalrokket Dragon,Monster
Number 25: Force Focus,Monster
Dark Grepher,Monster
Miracle Dig,Spell
Labyrinth Wall,Monster
Cyclon Laser,Spell
Steel Cavalry of Dinon,Monster
Jolt Counter,Trap
Petit Angel,Monster
U.A. Dreadnought Dunker,Monster
Monsturtle,Monster
Batteryman AAA,Monster
^Juno, the Celestial Goddess^,Monster
Veil of Darkness,Spell
Wicked Rebirth,Trap
Bujingi Peacock,Monster
Herald of Purple Light,Monster
Crimson Nova Trinity the Dark Cubic Lord,Monster
Gash the Dust Lord,Monster
Gagagadraw,Spell
Dawn of the Herald,Spell
Secret Blast,Trap
Silent Burning,Spell
Salamandra,Spell
Jurrac Guaiba,Monster
Zoodiac Boarbow,Monster
